model_id,alias,variant,precision,time_s,energy_kwh,co2_kg,kg_per_kwh,tokens_out,ppl,bleu,ram_GB,vram_alloc_GB,vram_reserved_GB,notes
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,r1q15b,8bit,8bit,197.9509687423706,0.0059926848537128,0.002821254153485549,0.47078300000001266,96,202.72794307906005,11.736827224422028,4.578311920166016,2.1407628059387207,2.2421875,"GPU=NVIDIA A100-SXM4-80GB, VRAM=79.3 GB"
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,r1q15b,4bit,4bit,79.51621890068054,0.0024848266626014,0.0011698141506995114,0.4707830000000147,96,213.63541932913827,11.105657633714989,5.511726379394531,1.5192780494689941,1.5625,"GPU=NVIDIA A100-SXM4-80GB, VRAM=79.3 GB"
